Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,month,day_of_week,is_weekend,predicted_units_sold,sales_status
2022-03-05,S001,P0020,Clothing,South,238,219,79,233.5,19.59,0,Snowy,0,17.23,Winter,3,5,1,118.77122961965384,🟢 Healthy
2022-03-05,S002,P0001,Toys,West,397,335,116,334.99,23.06,5,Cloudy,0,23.29,Winter,3,5,1,207.00290281519787,🟢 Healthy
2022-03-05,S002,P0002,Toys,North,190,48,138,54.41,65.31,5,Snowy,1,68.62,Summer,3,5,1,85.7780975877057,🟢 Healthy
2022-03-05,S002,P0003,Furniture,North,82,22,48,19.5,39.89,20,Snowy,1,43.91,Summer,3,5,1,39.70011182986368,🟢 Healthy
2022-03-05,S002,P0004,Clothing,South,200,56,94,61.25,14.34,0,Rainy,1,17.5,Winter,3,5,1,100.75736882942299,🟢 Healthy
2022-03-05,S002,P0005,Groceries,East,339,337,87,353.37,73.0,20,Sunny,0,73.71,Winter,3,5,1,168.6386610619063,🟢 Healthy
2022-03-05,S002,P0006,Electronics,East,467,174,88,167.17,51.57,15,Cloudy,0,47.1,Spring,3,5,1,220.86318082316362,🟢 Healthy
2022-03-05,S002,P0007,Toys,South,296,63,177,59.36,31.65,20,Snowy,0,27.21,Spring,3,5,1,148.56252503033332,🟢 Healthy
2022-03-05,S002,P0008,Groceries,North,58,42,41,59.03,71.25,5,Sunny,0,69.71,Autumn,3,5,1,28.3425561917224,🟢 Healthy
2022-03-05,S002,P0009,Furniture,East,491,159,183,154.14,52.09,10,Rainy,0,55.4,Autumn,3,5,1,264.531635116151,🟢 Healthy
2022-03-05,S002,P0010,Electronics,South,201,78,30,89.62,10.87,15,Rainy,0,6.55,Summer,3,5,1,96.96739547781576,🟢 Healthy
2022-03-05,S002,P0011,Furniture,North,293,200,170,219.76,47.65,10,Sunny,1,50.65,Autumn,3,5,1,158.72291373932163,🟢 Healthy
2022-03-05,S002,P0012,Groceries,East,280,278,160,278.53,60.97,10,Cloudy,1,63.9,Autumn,3,5,1,141.842573865624,🟢 Healthy
2022-03-05,S002,P0013,Furniture,West,426,96,97,99.89,58.01,5,Cloudy,0,56.23,Autumn,3,5,1,197.77603703181194,🟢 Healthy
2022-03-05,S002,P0014,Electronics,South,306,79,123,95.11,45.46,5,Sunny,0,49.7,Autumn,3,5,1,146.0006778478512,🟢 Healthy
2022-03-05,S002,P0015,Toys,South,491,341,62,344.44,70.59,0,Snowy,0,74.65,Winter,3,5,1,272.39355157180603,🟢 Healthy
2022-03-05,S002,P0016,Electronics,West,337,132,195,127.03,56.51,5,Cloudy,0,58.23,Spring,3,5,1,153.5887368668704,🟢 Healthy
2022-03-05,S002,P0017,Clothing,West,243,217,49,223.96,81.72,10,Rainy,0,84.21,Winter,3,5,1,117.63640442734672,🟢 Healthy
2022-03-05,S002,P0018,Furniture,East,261,125,181,116.27,16.45,5,Rainy,1,13.64,Spring,3,5,1,123.43834092966223,🟢 Healthy
2022-03-05,S002,P0019,Groceries,East,406,110,51,119.41,75.07,10,Sunny,1,79.62,Winter,3,5,1,202.34701699215938,🟢 Healthy
2022-03-05,S002,P0020,Electronics,West,429,187,162,197.58,45.03,20,Sunny,1,47.27,Spring,3,5,1,223.6207493105442,🟢 Healthy
2022-03-05,S003,P0001,Furniture,West,248,64,185,57.39,91.23,20,Snowy,0,87.67,Spring,3,5,1,120.75427011580543,🟢 Healthy
2022-03-05,S003,P0002,Electronics,West,146,11,189,8.81,88.89,15,Rainy,1,85.61,Spring,3,5,1,70.26201546324359,🟢 Healthy
2022-03-05,S003,P0003,Furniture,South,462,434,22,453.15,86.2,5,Cloudy,0,87.36,Summer,3,5,1,233.79118298020455,🟢 Healthy
2022-03-05,S003,P0004,Clothing,South,350,78,66,73.39,68.84,20,Cloudy,1,71.84,Summer,3,5,1,179.15257299035062,🟢 Healthy
2022-03-05,S003,P0005,Groceries,West,178,98,181,94.41,82.19,20,Snowy,0,81.01,Spring,3,5,1,87.7060288242333,🟢 Healthy
2022-03-05,S003,P0006,Clothing,East,196,155,118,148.96,52.49,10,Cloudy,1,51.1,Spring,3,5,1,99.4867541620287,🟢 Healthy
2022-03-05,S003,P0007,Toys,South,477,30,48,47.02,14.7,0,Rainy,1,18.7,Autumn,3,5,1,231.49905748500538,🟢 Healthy
2022-03-05,S003,P0008,Electronics,West,357,176,21,184.26,73.62,20,Rainy,1,71.82,Summer,3,5,1,167.03957694228245,🟢 Healthy
2022-03-05,S003,P0009,Furniture,North,483,236,113,245.26,44.24,10,Cloudy,1,43.98,Spring,3,5,1,267.15500909611666,🟢 Healthy
2022-03-05,S003,P0010,Groceries,West,115,92,198,99.89,35.34,15,Rainy,1,36.32,Autumn,3,5,1,60.4980968663956,🟢 Healthy
2022-03-05,S003,P0011,Toys,North,203,95,152,107.7,13.23,20,Sunny,1,16.98,Autumn,3,5,1,101.73257995437048,🟢 Healthy
2022-03-05,S003,P0012,Electronics,North,428,299,52,300.16,37.77,0,Snowy,1,40.61,Autumn,3,5,1,224.4130919362491,🟢 Healthy
2022-03-05,S003,P0013,Clothing,North,262,20,88,38.57,65.2,5,Sunny,0,64.28,Winter,3,5,1,128.8880066535639,🟢 Healthy
2022-03-05,S003,P0014,Electronics,North,327,273,127,272.91,65.45,5,Rainy,0,66.33,Autumn,3,5,1,166.02276272760838,🟢 Healthy
2022-03-05,S003,P0015,Furniture,North,435,133,60,137.41,77.35,20,Cloudy,1,72.95,Winter,3,5,1,205.90255085243734,🟢 Healthy
2022-03-05,S003,P0016,Furniture,East,243,17,64,34.7,69.68,15,Snowy,1,68.44,Winter,3,5,1,123.42537247155055,🟢 Healthy
2022-03-05,S003,P0017,Toys,South,376,14,151,23.33,42.14,15,Snowy,1,38.49,Spring,3,5,1,173.89587034469102,🟢 Healthy
2022-03-05,S003,P0018,Furniture,West,202,80,57,97.72,84.88,10,Rainy,1,80.27,Spring,3,5,1,99.05894507391433,🟢 Healthy
2022-03-05,S003,P0019,Groceries,North,101,82,183,90.0,47.43,0,Snowy,1,44.84,Summer,3,5,1,51.54435013145967,🟢 Healthy
2022-03-05,S003,P0020,Clothing,East,113,90,178,101.31,31.7,15,Rainy,1,29.33,Spring,3,5,1,57.82170592378046,🟢 Healthy
2022-03-05,S004,P0001,Electronics,North,486,423,155,425.45,18.28,15,Sunny,1,21.97,Summer,3,5,1,277.7711951760966,🟢 Healthy
2022-03-05,S004,P0002,Groceries,East,164,1,133,-4.01,48.53,0,Snowy,0,51.06,Winter,3,5,1,81.60180843865653,🟢 Healthy
2022-03-05,S004,P0003,Toys,West,335,44,62,34.89,39.3,0,Cloudy,1,39.45,Winter,3,5,1,162.77166182144117,🟢 Healthy
2022-03-05,S004,P0004,Clothing,West,177,133,41,123.68,48.78,20,Snowy,0,50.21,Autumn,3,5,1,88.48799074230307,🟢 Healthy
2022-03-05,S004,P0005,Electronics,South,83,8,141,11.69,57.4,15,Sunny,1,53.55,Summer,3,5,1,44.89483581425276,🟢 Healthy
2022-03-05,S004,P0006,Electronics,North,227,168,153,168.38,66.39,20,Sunny,1,62.83,Spring,3,5,1,115.29443117244115,🟢 Healthy
2022-03-05,S004,P0007,Furniture,South,98,27,60,34.13,20.12,20,Snowy,1,23.95,Spring,3,5,1,49.78275118719816,🟢 Healthy
2022-03-05,S004,P0008,Groceries,North,301,107,23,100.51,57.43,0,Sunny,0,58.11,Autumn,3,5,1,153.8444356142157,🟢 Healthy
2022-03-05,S004,P0009,Groceries,South,300,50,60,48.4,82.12,10,Rainy,0,78.14,Winter,3,5,1,150.90709708173185,🟢 Healthy
2022-03-05,S004,P0010,Electronics,South,216,71,84,78.94,40.14,10,Snowy,0,37.4,Summer,3,5,1,101.50946485815689,🟢 Healthy
2022-03-05,S004,P0011,Furniture,North,418,57,122,62.25,51.78,10,Cloudy,0,56.18,Winter,3,5,1,195.55632878169868,🟢 Healthy
2022-03-05,S004,P0012,Electronics,North,231,212,126,231.32,79.98,5,Sunny,1,81.37,Winter,3,5,1,114.6872067655449,🟢 Healthy
2022-03-05,S004,P0013,Groceries,North,259,257,152,262.19,30.33,0,Cloudy,0,30.05,Summer,3,5,1,128.60118597848358,🟢 Healthy
2022-03-05,S004,P0014,Toys,West,325,296,197,302.14,81.33,0,Sunny,1,83.72,Spring,3,5,1,164.39207746385637,🟢 Healthy
2022-03-05,S004,P0015,Groceries,North,97,39,154,40.03,28.37,5,Snowy,1,27.64,Winter,3,5,1,49.38279895286252,🟢 Healthy
2022-03-05,S004,P0016,Electronics,North,258,30,87,20.04,61.23,20,Rainy,1,61.99,Spring,3,5,1,129.16870611677427,🟢 Healthy
2022-03-05,S004,P0017,Clothing,East,101,85,86,98.87,22.39,5,Rainy,0,21.96,Winter,3,5,1,50.967010995291595,🟢 Healthy
2022-03-05,S004,P0018,Toys,North,227,127,124,123.16,12.38,10,Cloudy,0,9.55,Autumn,3,5,1,117.22320340282401,🟢 Healthy
2022-03-05,S004,P0019,Groceries,North,149,83,196,95.53,41.82,10,Cloudy,1,42.72,Spring,3,5,1,75.71233598826842,🟢 Healthy
2022-03-05,S004,P0020,Clothing,West,493,142,173,132.29,18.28,20,Sunny,0,21.31,Spring,3,5,1,248.92055872824986,🟢 Healthy
2022-03-05,S005,P0001,Toys,East,466,406,150,399.28,80.22,5,Rainy,1,77.94,Winter,3,5,1,246.81553249785688,🟢 Healthy
2022-03-05,S005,P0002,Clothing,South,321,34,185,52.06,71.85,5,Sunny,0,75.04,Spring,3,5,1,151.96165901763564,🟢 Healthy
2022-03-05,S005,P0003,Clothing,South,253,52,161,43.05,29.18,20,Sunny,0,26.23,Spring,3,5,1,126.29961253588665,🟢 Healthy
2022-03-05,S005,P0004,Toys,West,75,47,106,50.69,30.14,0,Rainy,1,25.63,Winter,3,5,1,37.20847910555342,🟢 Healthy
2022-03-05,S005,P0005,Electronics,South,462,208,68,204.35,59.29,15,Sunny,1,55.44,Autumn,3,5,1,240.44054971980924,🟢 Healthy
2022-03-05,S005,P0006,Furniture,South,81,66,145,73.49,73.97,0,Snowy,1,74.32,Summer,3,5,1,40.89530372063506,🟢 Healthy
2022-03-05,S005,P0007,Groceries,East,303,197,96,212.99,87.34,15,Sunny,0,90.52,Summer,3,5,1,153.80364416931005,🟢 Healthy
2022-03-05,S005,P0008,Clothing,South,345,154,151,149.9,80.59,10,Rainy,1,82.45,Winter,3,5,1,171.9596238044421,🟢 Healthy
2022-03-05,S005,P0009,Groceries,East,467,208,94,215.83,17.37,0,Snowy,0,12.6,Autumn,3,5,1,208.60903424446607,🟢 Healthy
2022-03-05,S005,P0010,Electronics,East,195,179,122,178.93,83.24,0,Rainy,1,88.19,Spring,3,5,1,96.12137362383615,🟢 Healthy
2022-03-05,S005,P0011,Clothing,West,389,321,73,318.24,87.64,10,Rainy,0,89.42,Winter,3,5,1,200.51301293421602,🟢 Healthy
2022-03-05,S005,P0012,Toys,North,470,322,20,338.17,27.95,20,Rainy,0,29.66,Summer,3,5,1,227.42057485663412,🟢 Healthy
2022-03-05,S005,P0013,Electronics,East,254,96,36,86.94,85.74,15,Rainy,1,84.43,Winter,3,5,1,127.19736061993245,🟢 Healthy
2022-03-05,S005,P0014,Toys,West,234,192,44,204.52,44.22,20,Sunny,0,42.74,Spring,3,5,1,114.22122750228226,🟢 Healthy
2022-03-05,S005,P0015,Groceries,North,51,45,112,58.53,79.34,5,Rainy,0,82.11,Summer,3,5,1,27.848502852908865,🟢 Healthy
2022-03-05,S005,P0016,Clothing,West,259,18,66,36.64,58.44,15,Snowy,1,61.75,Winter,3,5,1,129.49606592915023,🟢 Healthy
2022-03-05,S005,P0017,Clothing,West,129,30,142,35.07,54.29,20,Cloudy,1,55.6,Summer,3,5,1,66.73299068669307,🟢 Healthy
2022-03-05,S005,P0018,Electronics,West,177,43,91,49.04,66.31,0,Snowy,0,64.29,Winter,3,5,1,86.83995345062843,🟢 Healthy
2022-03-05,S005,P0019,Toys,East,467,19,99,21.27,67.15,0,Cloudy,1,67.69,Winter,3,5,1,194.20495995613646,🟢 Healthy
2022-03-05,S005,P0020,Furniture,West,260,74,110,65.83,13.45,0,Cloudy,0,14.13,Winter,3,5,1,124.58133895454154,🟢 Healthy
2022-03-06,S001,P0001,Electronics,South,463,192,54,203.71,62.37,10,Cloudy,1,64.64,Winter,3,6,1,232.90456542308934,🟢 Healthy
2022-03-06,S001,P0002,Clothing,East,89,11,82,11.26,42.9,15,Sunny,0,40.38,Winter,3,6,1,43.801781733210575,🟢 Healthy
2022-03-06,S001,P0003,Groceries,South,420,361,40,355.59,82.12,5,Cloudy,0,77.47,Summer,3,6,1,202.38241268255197,🟢 Healthy
2022-03-06,S001,P0004,Clothing,North,171,41,72,32.7,60.47,0,Snowy,1,63.04,Autumn,3,6,1,87.08554713183261,🟢 Healthy
2022-03-06,S001,P0005,Furniture,South,179,75,170,80.85,63.93,5,Sunny,0,60.01,Spring,3,6,1,87.69388185366569,🟢 Healthy
2022-03-06,S001,P0006,Furniture,South,130,120,83,115.5,78.95,5,Sunny,1,76.04,Winter,3,6,1,65.97948156680819,🟢 Healthy
2022-03-06,S001,P0007,Electronics,North,254,232,64,240.53,32.96,20,Snowy,0,34.94,Winter,3,6,1,126.13433616810445,🟢 Healthy
2022-03-06,S001,P0008,Toys,North,282,232,109,233.23,87.99,10,Snowy,0,85.14,Spring,3,6,1,135.27941004073884,🟢 Healthy
2022-03-06,S001,P0009,Clothing,North,429,77,81,89.29,42.25,5,Sunny,1,40.1,Autumn,3,6,1,199.1262402052301,🟢 Healthy
2022-03-06,S001,P0010,Toys,South,150,117,66,110.68,96.65,0,Sunny,0,96.32,Autumn,3,6,1,74.3530161462075,🟢 Healthy
2022-03-06,S001,P0011,Furniture,West,452,108,152,116.22,97.3,0,Sunny,0,96.44,Summer,3,6,1,240.46772004312416,🟢 Healthy
2022-03-06,S001,P0012,Groceries,South,490,471,54,469.81,53.03,20,Rainy,0,57.27,Spring,3,6,1,274.98828358252433,🟢 Healthy
2022-03-06,S001,P0013,Toys,South,469,413,192,417.96,54.73,10,Snowy,0,51.43,Winter,3,6,1,248.06013772703963,🟢 Healthy
2022-03-06,S001,P0014,Electronics,North,477,54,168,49.77,74.55,20,Rainy,0,75.49,Summer,3,6,1,222.94951907250856,🟢 Healthy
2022-03-06,S001,P0015,Toys,South,263,161,21,151.32,86.04,5,Cloudy,0,85.13,Winter,3,6,1,128.50832740805993,🟢 Healthy
2022-03-06,S001,P0016,Electronics,North,86,34,121,41.55,82.85,20,Rainy,1,82.71,Autumn,3,6,1,44.66629810034045,🟢 Healthy
2022-03-06,S001,P0017,Electronics,South,307,73,102,79.1,42.46,15,Rainy,1,40.97,Spring,3,6,1,143.21069607498686,🟢 Healthy
2022-03-06,S001,P0018,Toys,West,240,215,191,225.79,91.8,5,Sunny,0,92.83,Summer,3,6,1,118.87882583728418,🟢 Healthy
2022-03-06,S001,P0019,Furniture,West,109,109,30,123.79,35.32,0,Cloudy,0,34.29,Spring,3,6,1,52.36717732323412,🟢 Healthy
2022-03-06,S001,P0020,Toys,West,303,35,177,30.41,23.64,0,Snowy,1,25.33,Spring,3,6,1,150.00421850614828,🟢 Healthy
2022-03-06,S002,P0001,Groceries,East,180,21,170,22.45,84.23,10,Snowy,0,82.56,Spring,3,6,1,87.34984253185436,🟢 Healthy
2022-03-06,S002,P0002,Toys,South,119,11,108,27.5,50.41,20,Snowy,0,54.98,Spring,3,6,1,57.944801561320006,🟢 Healthy
2022-03-06,S002,P0003,Toys,East,54,43,123,60.96,92.46,20,Rainy,1,92.72,Winter,3,6,1,29.436166220202818,🟢 Healthy
2022-03-06,S002,P0004,Groceries,East,335,28,80,40.6,95.74,10,Sunny,1,97.12,Winter,3,6,1,166.4686671162843,🟢 Healthy
2022-03-06,S002,P0005,Toys,South,69,13,181,25.49,90.33,15,Cloudy,0,85.93,Winter,3,6,1,35.21603969026793,🟢 Healthy
2022-03-06,S002,P0006,Electronics,East,279,216,59,214.58,61.32,5,Rainy,0,59.76,Autumn,3,6,1,138.75141695236888,🟢 Healthy
2022-03-06,S002,P0007,Furniture,South,261,172,167,165.54,94.82,10,Sunny,1,94.46,Spring,3,6,1,129.01224198377167,🟢 Healthy
2022-03-06,S002,P0008,Clothing,South,166,137,84,130.96,82.83,15,Sunny,1,80.31,Autumn,3,6,1,83.81615841661407,🟢 Healthy
2022-03-06,S002,P0009,Clothing,North,400,21,51,15.38,78.76,5,Rainy,1,79.93,Spring,3,6,1,194.97495907681846,🟢 Healthy
2022-03-06,S002,P0010,Furniture,South,340,20,200,19.78,85.06,0,Rainy,0,85.82,Summer,3,6,1,164.88009408986628,🟢 Healthy
2022-03-06,S002,P0011,Groceries,East,195,116,35,110.41,55.46,10,Sunny,1,51.9,Summer,3,6,1,97.74187610325511,🟢 Healthy
2022-03-06,S002,P0012,Toys,East,353,211,189,212.23,84.0,20,Snowy,0,80.31,Autumn,3,6,1,176.77595041911354,🟢 Healthy
2022-03-06,S002,P0013,Furniture,West,87,70,28,71.89,82.76,10,Snowy,0,78.33,Spring,3,6,1,44.90764400339159,🟢 Healthy
2022-03-06,S002,P0014,Furniture,East,276,107,77,105.42,30.6,15,Cloudy,0,35.6,Spring,3,6,1,137.26632387082526,🟢 Healthy
2022-03-06,S002,P0015,Groceries,East,477,381,48,377.6,93.57,10,Cloudy,1,92.61,Summer,3,6,1,243.91461393442611,🟢 Healthy
2022-03-06,S002,P0016,Clothing,South,292,291,64,294.58,75.98,15,Snowy,0,78.01,Summer,3,6,1,149.25881402472154,🟢 Healthy
2022-03-06,S002,P0017,Toys,South,381,149,35,159.3,50.12,10,Rainy,1,45.93,Spring,3,6,1,169.8091277520088,🟢 Healthy
2022-03-06,S002,P0018,Clothing,West,464,350,85,359.45,43.93,0,Sunny,1,48.75,Autumn,3,6,1,237.97024739054487,🟢 Healthy
2022-03-06,S002,P0019,Electronics,North,410,181,108,186.26,89.24,0,Rainy,0,93.53,Summer,3,6,1,207.80234636330923,🟢 Healthy
2022-03-06,S002,P0020,Toys,West,69,4,95,19.19,65.16,0,Cloudy,0,69.58,Winter,3,6,1,34.564850493095726,🟢 Healthy
2022-03-06,S003,P0001,Groceries,South,222,96,90,90.36,32.23,20,Snowy,0,30.94,Spring,3,6,1,108.02482116629787,🟢 Healthy
2022-03-06,S003,P0002,Toys,East,368,144,177,136.73,54.58,15,Snowy,0,53.88,Autumn,3,6,1,182.29395741574535,🟢 Healthy
2022-03-06,S003,P0003,Groceries,North,83,55,189,67.41,70.89,10,Cloudy,0,67.69,Spring,3,6,1,43.71307002841407,🟢 Healthy
2022-03-06,S003,P0004,Furniture,East,247,195,188,186.98,40.63,10,Sunny,1,41.26,Summer,3,6,1,124.2835930072939,🟢 Healthy
2022-03-06,S003,P0005,Electronics,South,402,362,128,366.75,69.14,5,Cloudy,1,68.65,Winter,3,6,1,201.0891323192277,🟢 Healthy
2022-03-06,S003,P0006,Electronics,East,222,18,99,36.67,99.56,15,Cloudy,1,104.37,Spring,3,6,1,107.48288470367842,🟢 Healthy
2022-03-06,S003,P0007,Groceries,West,278,233,141,235.0,43.32,10,Cloudy,0,44.41,Summer,3,6,1,140.12450210703673,🟢 Healthy
2022-03-06,S003,P0008,Furniture,North,338,314,147,313.28,32.85,5,Cloudy,0,30.25,Winter,3,6,1,171.55545206704315,🟢 Healthy
2022-03-06,S003,P0009,Groceries,North,138,15,121,23.72,53.18,0,Cloudy,0,55.01,Autumn,3,6,1,66.58872690550302,🟢 Healthy
2022-03-06,S003,P0010,Clothing,South,102,89,134,108.89,44.01,10,Cloudy,0,42.33,Summer,3,6,1,52.301259387492784,🟢 Healthy
2022-03-06,S003,P0011,Toys,East,419,325,40,322.85,15.16,20,Cloudy,1,13.01,Spring,3,6,1,218.28027156398048,🟢 Healthy
2022-03-06,S003,P0012,Toys,West,483,416,87,433.38,34.13,10,Sunny,0,31.54,Spring,3,6,1,271.03126188994725,🟢 Healthy
2022-03-06,S003,P0013,Toys,West,141,12,23,27.8,10.67,0,Cloudy,1,13.91,Spring,3,6,1,69.00959183177189,🟢 Healthy
2022-03-06,S003,P0014,Furniture,East,119,2,56,5.1,16.02,20,Sunny,1,12.02,Summer,3,6,1,59.40783458063129,🟢 Healthy
2022-03-06,S003,P0015,Groceries,South,277,19,89,29.71,54.51,5,Rainy,0,50.0,Autumn,3,6,1,144.07713959019367,🟢 Healthy
2022-03-06,S003,P0016,Toys,North,457,112,83,113.07,72.91,0,Rainy,1,74.42,Summer,3,6,1,209.73554613405432,🟢 Healthy
2022-03-06,S003,P0017,Toys,East,204,109,50,110.91,78.08,5,Sunny,1,74.7,Spring,3,6,1,100.33541317784713,🟢 Healthy
2022-03-06,S003,P0018,Clothing,East,382,29,185,31.18,52.38,0,Rainy,0,54.6,Summer,3,6,1,179.38463454333962,🟢 Healthy
2022-03-06,S003,P0019,Clothing,North,455,111,170,120.13,98.6,5,Rainy,1,96.68,Spring,3,6,1,164.36422714079805,🟢 Healthy
2022-03-06,S003,P0020,Groceries,West,451,410,143,420.51,31.33,20,Snowy,1,32.57,Winter,3,6,1,224.8413789755292,🟢 Healthy
2022-03-06,S004,P0001,Groceries,North,404,320,51,322.57,93.61,10,Snowy,0,98.46,Spring,3,6,1,217.93894002362276,🟢 Healthy
2022-03-06,S004,P0002,Furniture,East,89,57,157,47.01,90.75,20,Snowy,0,89.79,Spring,3,6,1,41.244543412949376,🟢 Healthy
2022-03-06,S004,P0003,Toys,South,306,48,51,41.32,31.55,20,Rainy,1,30.08,Winter,3,6,1,150.89660850840644,🟢 Healthy
2022-03-06,S004,P0004,Furniture,South,236,186,75,195.17,72.51,20,Snowy,0,69.48,Winter,3,6,1,120.53236814794035,🟢 Healthy
2022-03-06,S004,P0005,Groceries,West,55,36,88,32.54,41.47,0,Rainy,0,45.56,Winter,3,6,1,30.363337222630662,🟢 Healthy
2022-03-06,S004,P0006,Electronics,North,201,21,100,21.55,84.46,0,Sunny,0,82.1,Winter,3,6,1,101.95069102630173,🟢 Healthy
2022-03-06,S004,P0007,Toys,West,230,164,37,154.01,42.0,10,Snowy,1,44.16,Winter,3,6,1,113.48027102796821,🟢 Healthy
2022-03-06,S004,P0008,Furniture,South,306,133,58,128.47,41.35,20,Snowy,1,39.01,Summer,3,6,1,149.11557749451336,🟢 Healthy
2022-03-06,S004,P0009,Electronics,East,320,21,141,38.32,81.17,20,Snowy,0,80.56,Spring,3,6,1,150.9141414850367,🟢 Healthy
2022-03-06,S004,P0010,Groceries,South,186,33,49,32.75,18.54,0,Cloudy,0,20.82,Summer,3,6,1,93.45620155213999,🟢 Healthy
2022-03-06,S004,P0011,Electronics,East,423,88,77,94.15,93.52,20,Sunny,0,96.39,Spring,3,6,1,209.01751960350387,🟢 Healthy
2022-03-06,S004,P0012,Furniture,South,393,95,100,112.81,78.99,0,Cloudy,0,80.4,Autumn,3,6,1,200.85166064134248,🟢 Healthy
2022-03-06,S004,P0013,Clothing,North,318,65,22,66.02,46.15,10,Cloudy,0,47.94,Summer,3,6,1,159.8287047402452,🟢 Healthy
2022-03-06,S004,P0014,Toys,West,191,160,92,169.43,89.28,10,Sunny,1,86.32,Spring,3,6,1,95.4272930169831,🟢 Healthy
2022-03-06,S004,P0015,Groceries,West,382,183,48,186.69,96.58,15,Cloudy,0,92.39,Summer,3,6,1,196.22168139335886,🟢 Healthy
2022-03-06,S004,P0016,Groceries,West,469,465,113,455.31,19.63,0,Sunny,0,22.3,Summer,3,6,1,245.18112580405855,🟢 Healthy
2022-03-06,S004,P0017,Electronics,South,84,69,132,59.99,43.93,0,Sunny,0,44.04,Spring,3,6,1,43.50176774404943,🟢 Healthy
2022-03-06,S004,P0018,Groceries,West,100,36,70,30.07,28.5,5,Sunny,1,31.28,Spring,3,6,1,48.6731538783315,🟢 Healthy
2022-03-06,S004,P0019,Electronics,South,471,52,91,45.73,78.53,20,Snowy,1,76.96,Winter,3,6,1,229.10290408561886,🟢 Healthy
2022-03-06,S004,P0020,Clothing,South,154,67,39,81.09,22.08,0,Sunny,0,24.22,Winter,3,6,1,79.30287397972688,🟢 Healthy
2022-03-06,S005,P0001,Groceries,South,55,13,128,27.7,88.09,10,Sunny,0,91.19,Summer,3,6,1,28.238425418164148,🟢 Healthy
2022-03-06,S005,P0002,Toys,East,61,37,67,55.71,64.09,15,Rainy,1,61.28,Summer,3,6,1,30.81715576021035,🟢 Healthy
2022-03-06,S005,P0003,Groceries,South,232,28,65,30.94,86.19,20,Cloudy,0,86.61,Winter,3,6,1,111.36023321064944,🟢 Healthy
2022-03-06,S005,P0004,Electronics,West,314,303,135,312.98,89.08,20,Cloudy,0,88.48,Summer,3,6,1,156.79042263998977,🟢 Healthy
2022-03-06,S005,P0005,Clothing,East,422,349,27,354.81,75.09,0,Snowy,1,77.75,Spring,3,6,1,215.0896214805866,🟢 Healthy
2022-03-06,S005,P0006,Toys,East,200,126,71,144.39,85.14,15,Cloudy,0,84.55,Spring,3,6,1,99.80067089325149,🟢 Healthy
2022-03-06,S005,P0007,Clothing,West,254,159,82,159.93,14.18,10,Rainy,0,17.23,Summer,3,6,1,123.09946500619331,🟢 Healthy
2022-03-06,S005,P0008,Clothing,North,207,95,126,107.61,91.28,20,Rainy,1,90.48,Summer,3,6,1,97.63701227236308,🟢 Healthy
2022-03-06,S005,P0009,Groceries,South,300,7,103,0.41,28.86,15,Sunny,0,27.37,Summer,3,6,1,147.41525104120745,🟢 Healthy
2022-03-06,S005,P0010,Toys,West,428,54,57,45.91,49.21,20,Sunny,1,45.92,Summer,3,6,1,213.69587943672926,🟢 Healthy
2022-03-06,S005,P0011,Clothing,West,300,10,171,24.54,67.79,0,Snowy,0,72.52,Spring,3,6,1,151.388234837354,🟢 Healthy
2022-03-06,S005,P0012,Electronics,South,395,85,123,78.34,72.02,15,Rainy,0,69.61,Winter,3,6,1,201.66352192800787,🟢 Healthy
2022-03-06,S005,P0013,Furniture,South,236,132,121,123.38,70.31,20,Cloudy,0,68.12,Winter,3,6,1,118.58108003616051,🟢 Healthy
2022-03-06,S005,P0014,Toys,North,234,109,195,113.89,92.83,15,Sunny,1,94.73,Autumn,3,6,1,118.67387607224538,🟢 Healthy
2022-03-06,S005,P0015,Furniture,South,301,5,139,1.59,34.14,0,Snowy,1,29.78,Spring,3,6,1,148.84126714062788,🟢 Healthy
2022-03-06,S005,P0016,Furniture,North,143,139,24,130.89,95.94,0,Cloudy,1,99.82,Winter,3,6,1,72.60918465665766,🟢 Healthy
2022-03-06,S005,P0017,Toys,East,165,57,176,75.66,56.29,15,Cloudy,1,51.82,Summer,3,6,1,83.04245731351278,🟢 Healthy
2022-03-06,S005,P0018,Furniture,West,445,283,120,299.32,13.0,20,Cloudy,1,10.13,Summer,3,6,1,240.83552552126724,🟢 Healthy
2022-03-06,S005,P0019,Electronics,West,253,72,163,81.4,36.62,15,Snowy,1,34.84,Winter,3,6,1,123.93671552163768,🟢 Healthy
2022-03-06,S005,P0020,Furniture,East,466,68,190,73.09,80.51,5,Snowy,0,78.18,Autumn,3,6,1,219.6875246718212,🟢 Healthy
2022-03-07,S001,P0001,Toys,North,380,348,80,360.31,98.99,5,Rainy,0,97.93,Autumn,3,0,0,207.21577547147558,🟢 Healthy
2022-03-07,S001,P0002,Furniture,West,254,165,164,168.76,60.26,0,Cloudy,1,64.08,Summer,3,0,0,125.22006332171962,🟢 Healthy
2022-03-07,S001,P0003,Electronics,East,120,87,89,82.85,22.15,10,Cloudy,1,22.33,Autumn,3,0,0,61.14215943642818,🟢 Healthy
