date,product_id,warehouse_id,historical_demand,demand_variability,current_inventory,reorder_point,lead_time_days,holding_cost,ordering_cost,shortage_cost,target_operational_cost,month,day_of_week,is_weekend,predicted_operational_cost,inventory_status
2024-05-31,1080,5,109,0.1066157797159506,325,116,4,3.7025022964355534,74.67993235731024,11.929977790406392,1277.9931786988654,5,4,0,1292.4666679153427,🟡 High Cost Overstock
2024-06-01,1004,4,107,0.1747231592761994,430,150,13,4.717188528465946,69.52755537548816,22.57180848751679,2097.918622615845,6,5,1,2089.7078729525633,🟡 High Cost Overstock
2024-06-02,1028,5,126,0.3619621208471324,93,101,14,4.523421981003733,69.43644168346005,5.436141250302136,669.5073471767777,6,6,1,677.7402168243699,🔴 Reorder Required
2024-06-03,1003,2,116,0.2503037391215852,111,147,11,0.7591632293743187,74.63855938615814,10.764059266465663,212.72597417903583,6,0,0,211.44543287887726,🔴 Reorder Required
2024-06-04,1009,5,122,0.4929930604244428,250,93,7,1.2608231115054425,50.76364101140306,5.973115639982631,365.9694188877637,6,1,0,361.1912592378241,🟢 Healthy
2024-06-05,1055,5,101,0.3661619170553016,384,177,9,3.895687393510065,89.52606520541619,18.024079199116805,1585.470024313281,6,2,0,1595.4968421982283,🟡 High Cost Overstock
2024-06-06,1016,2,101,0.4826195634916826,58,102,9,3.600018986146013,32.98462763971686,7.015807414632391,543.4654476653784,6,3,0,576.7815340213006,🔴 Reorder Required
2024-06-07,1073,1,139,0.1805785926583175,120,123,12,1.0994836731805546,90.71083705913232,21.914137273040925,639.0174860285765,6,4,0,560.6925247838752,🔴 Reorder Required
2024-06-08,1016,4,116,0.4455828112460093,139,185,3,2.7592906190070545,47.38254744255955,17.931833675805194,430.9239434845401,6,5,1,417.42207167183193,🔴 Reorder Required
2024-06-09,1083,2,128,0.2285409223260901,73,168,1,4.01366583988383,30.002529248689804,5.576308021072114,629.6970767191756,6,6,1,618.0538871277586,🔴 Reorder Required
2024-06-10,1087,3,125,0.4958259232951227,189,144,9,1.4845130701821214,68.00219221433039,19.29554730869246,348.5751624787514,6,0,0,345.07732013093886,🟢 Healthy
2024-06-11,1068,1,119,0.1630754688292589,365,194,8,4.420794360805998,50.07893352563242,22.240698945139226,1663.6688752198218,6,1,0,1651.7804992532294,🟡 High Cost Overstock
2024-06-12,1033,3,109,0.3065359275353306,389,198,7,0.7383729866916559,85.23997816828154,18.22242015324299,372.4670699913357,6,2,0,357.7398943600137,🟢 Healthy
2024-06-13,1005,1,118,0.4171378135348488,425,191,6,4.019877882806332,54.46283748230138,5.610484318700644,1762.9109376749925,6,3,0,1754.2489395130483,🟡 High Cost Overstock
2024-06-14,1052,4,116,0.2730569922416144,127,158,14,3.271185049054416,73.48500204496878,22.15839096920813,488.9255032748797,6,4,0,491.36133716510255,🔴 Reorder Required
2024-06-15,1065,4,128,0.2872336240750587,263,175,10,1.918397059944571,44.66063916038604,19.649278258680702,549.1990659258082,6,5,1,555.0882526949265,🟡 High Cost Overstock
2024-06-16,1076,5,105,0.4945423182022964,65,157,7,3.744196467538601,36.75619000202721,12.569026249679684,782.8900103792237,6,6,1,800.5950655347293,🔴 Reorder Required
2024-06-17,1042,3,139,0.2701232601204613,78,184,11,4.020646078180219,51.0439224759059,11.572605166310051,1070.5832317188765,6,0,0,1138.5479077723874,🔴 Reorder Required
2024-06-18,1074,1,121,0.3416288402396255,465,140,9,4.7025453708678615,68.54462676819468,14.596403628148805,2255.22822422175,6,1,0,2272.987331126753,🟡 High Cost Overstock
2024-06-19,1022,4,116,0.1218158642700602,424,164,6,2.1549860246941863,72.55573913690814,22.342035018757414,986.2698136072432,6,2,0,993.5315284041849,🟡 High Cost Overstock
2024-06-20,1054,2,121,0.436884032084104,340,134,14,3.587075311909797,66.25653322384147,10.04118703739115,1285.8621392731725,6,3,0,1275.4593220866454,🟡 High Cost Overstock
2024-06-21,1079,4,106,0.3592672195918174,92,190,14,3.211773246206109,99.04445748992872,7.019276224824022,492.797463288427,6,4,0,490.4248261349542,🔴 Reorder Required
2024-06-22,1094,2,141,0.2616080411451254,401,150,10,2.8634273125568983,75.28721491961322,22.292727459221,1223.5215672549296,6,5,1,1221.7541673755823,🟡 High Cost Overstock
2024-06-23,1074,1,134,0.1064678159818079,424,179,3,4.506874133697671,94.52157020775344,5.525796977614458,2005.4362028955657,6,6,1,1989.6135836339533,🟡 High Cost Overstock
2024-06-24,1015,4,111,0.3366675282374015,102,164,13,0.5142529136228015,29.43465559161396,23.21994044488129,290.8679167850713,6,0,0,288.90113236697135,🔴 Reorder Required
2024-06-25,1007,4,103,0.1050631313936648,325,129,14,1.7695022274661891,24.90983438507831,11.114903886028014,599.9980583115898,6,1,0,609.2589893411616,🟡 High Cost Overstock
2024-06-26,1003,1,109,0.1004814455636071,420,183,3,2.9222475779517354,44.87957616095629,15.164454033765352,1272.2235589006852,6,2,0,1240.2031131662866,🟡 High Cost Overstock
2024-06-27,1003,4,120,0.3464394248597419,281,91,4,1.3023196773644856,30.927115070113917,7.645910495044561,396.8789444095344,6,3,0,367.70805068880713,🟢 Healthy
2024-06-28,1055,2,104,0.1756068269338217,261,158,10,4.585399401797412,62.06948225826142,23.045099387533703,1258.8587261273858,6,4,0,1256.3008521292295,🟡 High Cost Overstock
2024-06-29,1024,4,119,0.1767550198872381,57,94,13,3.414178029258569,61.5185002818623,19.996724467688093,1495.9235649462626,6,5,1,1509.1336567322176,🔴 Reorder Required
2024-06-30,1066,3,131,0.3613086263330974,171,96,14,2.6504734758439548,66.00377331551601,23.483111732160683,519.2347376848322,6,6,1,507.8243112071609,🟢 Healthy
2024-07-01,1095,5,131,0.1214788751757497,91,113,14,4.166157915799945,79.61823046648581,18.66458102236325,1205.3218416988109,7,0,0,1206.1886144346022,🔴 Reorder Required
2024-07-02,1066,2,122,0.2253622245898225,382,187,10,2.528987861592967,97.7063760169856,8.693875534846523,1063.779739145499,7,1,0,1069.813216399706,🟡 High Cost Overstock
2024-07-03,1026,3,117,0.1597727608568076,282,114,8,3.0139385536850427,90.26069531513173,11.165340059724986,940.1913674543138,7,2,0,936.1588217174863,🟡 High Cost Overstock
2024-07-04,1092,1,125,0.3320705479186135,119,118,10,0.5123794799926444,29.46937916604653,14.736971502069467,178.86436629758805,7,3,0,174.31829429571872,🟢 Healthy
2024-07-05,1031,2,124,0.3647060618909583,416,181,9,2.145652385877831,47.08109510165258,17.14516410720414,939.6724876268304,7,4,0,969.6013453404942,🟡 High Cost Overstock
2024-07-06,1049,5,137,0.3884543414396174,65,157,14,1.1245571255793638,40.46584200384335,23.529188746725477,1807.663644930736,7,5,1,1674.4808750321265,🔴 Reorder Required
2024-07-07,1060,5,102,0.2020924867674262,118,134,8,3.60359906298031,34.14538862238342,12.67902931578278,459.37007805406,7,6,1,437.7547583789864,🔴 Reorder Required
2024-07-08,1050,1,129,0.1356999006546336,102,138,11,2.655621315390802,63.57799013246276,19.06144043814292,849.1102561321833,7,0,0,851.2126957453918,🔴 Reorder Required
2024-07-09,1018,1,120,0.1314734627767591,222,84,10,1.8579090076260385,64.26115216261844,24.22017697821644,476.71695185559895,7,1,0,469.5322644260692,🟢 Healthy
2024-07-10,1020,2,112,0.2704606193802895,484,109,2,2.605245527172841,38.17958623104491,8.04748126830906,1299.1184213826998,7,2,0,1294.721660742466,🟡 High Cost Overstock
2024-07-11,1004,4,136,0.478337763625086,311,83,4,1.443334495781058,76.95178002453484,22.254191775590964,525.8288082124438,7,3,0,532.8904899858194,🟡 High Cost Overstock
2024-07-12,1081,1,126,0.1870916136988098,428,94,4,4.662889846187633,78.63314393356042,13.414121407863972,2074.349998101867,7,4,0,2072.1359830262595,🟡 High Cost Overstock
2024-07-13,1091,4,102,0.2026966405366197,338,182,12,0.7428768464791085,21.678399586714665,19.648435518586737,272.7707736966533,7,5,1,279.6982096693271,🟢 Healthy
2024-07-14,1041,3,114,0.1403555208423436,64,114,2,4.394376658832542,51.660616297785324,10.870766774741671,876.4390612001516,7,6,1,890.0267282736263,🔴 Reorder Required
2024-07-15,1060,5,111,0.3422281095575721,319,188,13,2.8011145493000797,91.21125129612967,11.679684365320032,984.766792522855,7,0,0,987.419067546255,🟡 High Cost Overstock
2024-07-16,1021,4,112,0.3719491495788699,216,153,8,3.2852592326246777,61.625488659507056,5.542664497361322,771.2414829064375,7,1,0,760.2895010921987,🟢 Healthy
2024-07-17,1020,5,106,0.357172483264304,112,134,3,1.861725294089167,47.810224115119546,24.42808306333919,256.32345705310627,7,2,0,271.330069981069,🔴 Reorder Required
2024-07-18,1069,4,122,0.4444520972179125,310,145,2,4.8501392755744455,40.29409212761041,21.26905150461569,1543.8372675556884,7,3,0,1527.6864996760587,🟡 High Cost Overstock
2024-07-19,1000,3,115,0.2945703340104287,170,187,7,1.7683293133377045,39.46836159346258,6.878359158524409,340.0843448608723,7,4,0,334.49899919904465,🔴 Reorder Required
2024-07-20,1004,1,136,0.1537828163068257,395,139,1,3.1499509871313696,27.981442708064503,24.99017591327549,1272.2120826249557,7,5,1,1289.4884889089103,🟡 High Cost Overstock
2024-07-21,1011,3,114,0.215762052281765,289,103,6,4.97037517298208,85.37811352744737,17.10049194405883,1521.8165385192683,7,6,1,1547.8844604701976,🟡 High Cost Overstock
2024-07-22,1089,1,107,0.3649719893685407,156,171,13,4.464924783725506,26.9325924315337,22.074572759287665,723.4608586927127,7,0,0,712.0664674502607,🔴 Reorder Required
2024-07-23,1045,1,115,0.3452487894966239,229,101,13,2.913484213787477,43.383581268945264,6.33321526555738,710.5714662262776,7,1,0,749.2735509262687,🟢 Healthy
2024-07-24,1033,5,111,0.312401251897185,65,123,3,4.956685353352454,23.65405908530825,12.789023569838474,934.1336912657875,7,2,0,946.4697702218732,🔴 Reorder Required
2024-07-25,1048,3,106,0.3731857674754749,404,111,13,3.656164377796766,82.51092557789605,18.3930224460722,1559.6013342077897,7,3,0,1539.7992540019425,🟡 High Cost Overstock
2024-07-26,1077,4,124,0.3549563401493197,471,174,3,1.439151872638142,23.142694578143235,7.128674373994031,700.9832265907082,7,4,0,707.2389459171984,🟡 High Cost Overstock
2024-07-27,1089,3,122,0.4525299557859806,358,162,5,2.325182946961129,44.66408830945667,14.778056773080014,877.0795833215409,7,5,1,885.6186661237133,🟡 High Cost Overstock
2024-07-28,1044,5,125,0.3344065509913186,264,130,14,2.00522000305198,65.86378960693312,13.853557490882832,595.2418704126557,7,6,1,590.1520215389404,🟡 High Cost Overstock
2024-07-29,1026,1,134,0.4114405434802226,126,164,3,2.0480616872203514,52.76490882347551,9.320804489471596,385.3871173290125,7,0,0,367.6320526139995,🔴 Reorder Required
2024-07-30,1072,5,126,0.1994828623865871,274,82,12,3.9220539771193983,42.58168537992803,11.005396717036044,1117.2244751106432,7,1,0,1112.7673274576116,🟡 High Cost Overstock
2024-07-31,1025,2,116,0.3712730338356272,142,149,4,3.129183172727571,42.01512579420333,24.342367089899646,486.35913632151846,7,2,0,496.77201355891754,🔴 Reorder Required
2024-08-01,1046,2,121,0.4608776473530703,230,111,13,0.6714172021528784,83.82322448049995,10.77296972019872,238.24918097566197,8,3,0,237.82423026298514,🟢 Healthy
2024-08-02,1085,4,130,0.2542929311599333,223,81,13,4.448518176429392,97.9182476069796,9.26852267936822,1089.937800950734,8,4,0,1086.423782024558,🟢 Healthy
2024-08-03,1055,5,126,0.4116416749354586,403,167,3,1.8355826321607405,47.84328563590347,15.724183421366668,787.5830863966819,8,5,1,785.1134708587965,🟡 High Cost Overstock
2024-08-04,1093,4,122,0.3899157204781741,403,188,7,4.986836946109147,23.131641088721324,18.419160681405955,2032.8269303707075,8,6,1,2037.0010285551862,🟡 High Cost Overstock
2024-08-05,1062,4,125,0.123810478748729,268,138,3,4.793858286506536,22.925262232728677,19.5018622213913,1307.6792830164804,8,0,0,1303.9650996136838,🟡 High Cost Overstock
2024-08-06,1047,2,131,0.3326033238496289,192,170,14,4.732388225068844,80.73707321685745,20.084943689938324,989.3556124300754,8,1,0,965.3828808030588,🟢 Healthy
2024-08-07,1060,4,122,0.1520757396803209,364,152,10,4.150074218287882,64.18958572873015,5.736649830295062,1574.8166011855192,8,2,0,1574.4412783518605,🟡 High Cost Overstock
2024-08-08,1080,2,116,0.4869276688922365,483,156,4,1.4927599925759416,82.68741259338643,12.875208007591263,803.6904890075662,8,3,0,783.677199467147,🟡 High Cost Overstock
2024-08-09,1025,1,119,0.4245630010802624,442,198,2,2.896847348129519,75.79976082308599,20.479161595661804,1356.2062886963336,8,4,0,1355.267864966629,🟡 High Cost Overstock
2024-08-10,1035,5,140,0.143889520498848,331,93,2,1.5093618207123858,92.60050794123173,23.097042036002588,592.1992705970314,8,5,1,612.4556508133376,🟡 High Cost Overstock
2024-08-11,1000,4,125,0.1487007990590713,308,130,9,1.6685395501502716,90.86594328372988,17.044002466655666,604.7761247300135,8,6,1,614.9577067161449,🟡 High Cost Overstock
2024-08-12,1007,2,103,0.3377895419650476,405,90,11,3.249282962463248,83.06619164969419,6.046137070193714,1399.0257914473098,8,0,0,1389.9571518622583,🟡 High Cost Overstock
2024-08-13,1098,3,127,0.2379556696692733,96,157,1,0.6837509540887852,58.0151328033715,12.932916117102623,524.5756240260762,8,1,0,496.90452280815055,🔴 Reorder Required
2024-08-14,1051,4,133,0.1139623436292437,54,159,1,4.862563550693184,44.6501126083082,6.484542317369093,819.5073874178985,8,2,0,830.4976506780345,🔴 Reorder Required
2024-08-15,1078,1,102,0.3166566031332212,111,89,10,4.63402927660084,60.56214299557119,19.97075725369169,574.9393926982644,8,3,0,602.5508568341751,🟢 Healthy
2024-08-16,1046,1,111,0.2551380398743388,133,163,1,2.2134540747097398,60.16572858558589,6.2701093856333046,354.5551205219812,8,4,0,361.2977239717368,🔴 Reorder Required
2024-08-17,1055,3,129,0.140430596948697,182,159,14,2.819401016031109,68.822043911147,8.714621334703544,581.9530288288089,8,5,1,585.8009973751806,🟢 Healthy
2024-08-18,1085,2,132,0.4207681569023931,443,137,3,2.597537386704916,34.887805422632326,13.339168479295484,1185.59686773291,8,6,1,1187.4330379316948,🟡 High Cost Overstock
2024-08-19,1013,4,123,0.4660307061115224,385,113,2,4.469899003778615,72.4495904355991,14.25296734229744,1793.3607068903657,8,0,0,1781.5332737792016,🟡 High Cost Overstock
2024-08-20,1089,2,115,0.402637573605652,112,159,3,3.5987084434225,56.52807393646526,13.129634006300249,498.972321618686,8,1,0,517.7148666414989,🔴 Reorder Required
2024-08-21,1027,1,119,0.428968924006511,330,157,14,1.751500613409604,69.61638655526873,14.26793293212,647.611588980438,8,2,0,653.9089004295133,🟡 High Cost Overstock
2024-08-22,1086,2,141,0.1865962269064469,93,132,5,2.510785645093836,39.16838583356365,19.264783040404,1197.3810367666824,8,3,0,1139.4292943977346,🔴 Reorder Required
2024-08-23,1077,1,107,0.2054291803674404,202,107,9,2.430346890590437,54.7515915101884,12.38537645911083,545.6816634094566,8,4,0,526.949115597498,🟢 Healthy
2024-08-24,1087,2,143,0.1834110161196751,463,97,2,4.817008257277633,36.81609715620162,15.955009183012384,2267.0909202757457,8,5,1,2281.004417082653,🟡 High Cost Overstock
2024-08-25,1001,3,108,0.4060253725462256,319,105,12,1.2888990973158785,90.02441254054413,11.067385150574644,501.18322458430936,8,6,1,508.28952214594113,🟡 High Cost Overstock
2024-08-26,1025,5,122,0.4791668315737988,391,181,11,0.9030935178249306,59.036883603323005,12.072549901809651,412.1464490728709,8,0,0,397.34008279740084,🟢 Healthy
2024-08-27,1013,3,126,0.386734882693561,220,86,14,4.462784744727606,37.998513245904974,17.275979180841617,1019.8111570859784,8,1,0,1026.8728214206894,🟢 Healthy
2024-08-28,1058,3,113,0.4525867059518224,205,124,1,4.535086952776419,23.296695659323703,14.8098930327404,952.9895209784896,8,2,0,947.4894946985465,🟢 Healthy
2024-08-29,1055,5,113,0.3554796379532691,324,177,11,4.422825895604741,74.05909317228335,19.460725897185625,1507.0546833482194,8,3,0,1509.7476646405753,🟡 High Cost Overstock
2024-08-30,1006,5,132,0.2550639602235196,407,190,6,2.7993961203150035,37.171577119180455,16.210771761034994,1176.5257980873869,8,4,0,1171.3656394259724,🟡 High Cost Overstock
2024-08-31,1002,4,113,0.2703046459721221,475,192,3,3.468849927212572,99.16657538550228,21.071481707677457,1746.870290811474,8,5,1,1746.6864778967326,🟡 High Cost Overstock
2024-09-01,1022,4,108,0.1301285728669619,69,124,13,3.035133714024427,62.69602987321373,13.868164259894332,812.9786622767781,9,6,1,788.8504380117332,🔴 Reorder Required
2024-09-02,1017,3,135,0.1125828780984104,263,150,7,0.8125152172448041,43.118159699842565,14.820672397336027,256.80966183522605,9,0,0,251.14242705243328,🟢 Healthy
2024-09-03,1037,3,104,0.378190241675631,128,176,6,3.181257036053251,72.61419470341042,18.39942697801879,479.81509531822655,9,1,0,477.6368955452027,🔴 Reorder Required
2024-09-04,1098,1,124,0.2753715568044722,188,114,11,0.561263662652454,42.01759387504684,9.424878888240976,147.5351624537082,9,2,0,157.72943425815123,🟢 Healthy
2024-09-05,1014,1,118,0.3208860272218518,487,131,7,1.962443343006888,85.62194351277972,12.718590738625217,1041.331851557134,9,3,0,1043.2597052326446,🟡 High Cost Overstock
2024-09-06,1063,4,128,0.3230644990489665,147,193,13,4.695316591429251,44.65888407439535,17.496824880234158,734.8704230144953,9,4,0,746.8174723151295,🔴 Reorder Required
2024-09-07,1088,4,115,0.2109503253333206,426,182,13,1.868203713361134,99.05981859167274,5.577525385314727,894.9146004835159,9,5,1,884.9893263184254,🟡 High Cost Overstock
2024-09-08,1027,1,120,0.2903570043317963,201,100,5,4.729219891899115,68.41158283562349,13.739428672678834,1018.9847811073456,9,6,1,1031.4991760911198,🟢 Healthy
2024-09-09,1073,1,142,0.2883040886670809,247,192,1,1.625602807171599,87.55289191541307,16.976998726122336,489.0767852867981,9,0,0,493.70601487221376,🟢 Healthy
2024-09-10,1038,2,133,0.2553708884911428,322,107,14,1.915530082076896,25.825237566273778,24.34751063956396,642.6259239950343,9,1,0,621.9578098971022,🟡 High Cost Overstock
2024-09-11,1056,2,132,0.4282701533604282,205,175,3,3.327833733973491,47.863953390895055,22.540331232353424,730.0698688554608,9,2,0,733.9255772272803,🟢 Healthy
2024-09-12,1016,1,117,0.2804656014750384,99,123,3,3.9273213775518263,78.99896689329196,10.614839058853162,658.8708863302797,9,3,0,664.9750574608807,🔴 Reorder Required
2024-09-13,1085,2,119,0.3414578098023951,277,159,7,2.756244956021978,72.40472138724661,15.144202080578497,835.8845742053345,9,4,0,838.8371440929459,🟡 High Cost Overstock
2024-09-14,1089,5,149,0.4582080481523304,488,135,14,4.4695205923737,35.53944971470062,6.1282874532018266,2216.665498793066,9,5,1,2261.7302913232784,🟡 High Cost Overstock
